"sampleobscore_id";"sampleobsbase_id";"vartypedetail_key";"name_en";"linktype"
34160;37270;"measured";"Mono-(4-hydroxypentyl) phthalate";"exact_match"
34161;37271;"measured";"Mono-(5-carboxy-n-pentyl) phthalate";"exact_match"
34162;37272;"measured";"Mono-(5-hydroxyhexyl) phthalate";"exact_match"
34163;37273;"measured";"Mono-(7-carboxy-n-hexyl) phthalate";"exact_match"
34164;37274;"measured";"Mono-benzyl phthalate";"exact_match"
34165;37275;"measured";"Mono-cyclo-hexyl phthalate";"exact_match"
34166;37276;"measured";"Mono-ethyl phthalate";"exact_match"
34167;37277;"measured";"Mono-hydroxyheptyl phthalate";"exact_match"
34168;37280;"measured";"Mono-iso-propyl phthalate";"exact_match"
34169;37278;"measured";"Mono-isobutyl phthalate";"exact_match"
34170;37279;"measured";"Mono-isopentyl phthalate";"exact_match"
34171;37281;"measured";"Mono-methyl phthalate";"exact_match"
34172;37282;"measured";"Mono-methyl-octyl phthalate";"exact_match"
34173;37283;"measured";"Mono-n-butyl phthalate";"exact_match"
34174;37284;"measured";"Mono-n-heptyl phthalate";"exact_match"
34175;37285;"measured";"Mono-n-hexyl phthalate";"exact_match"
34176;37286;"measured";"Mono-n-octyl phthalate";"exact_match"
34177;37287;"measured";"Mono-n-pentyl phthalate";"exact_match"
34178;37288;"measured";"Mono-propyl phthalate";"exact_match"
34179;37289;"measured";"Mono-propyl-heptyl phthalate";"exact_match"
34180;37178;"measured";"Monobutyltin";"exact_match"
34181;36688;"measured";"Percentage Monocytes";"exact_match"
34182;36916;"measured";"Monomethylarsonic";"exact_match"
34183;37179;"measured";"Monooctyltin";"exact_match"
34184;37180;"measured";"Monophenyltin";"exact_match"
34185;37108;"measured";"Polychlorinated biphenyl 201";"exact_match"
34186;36877;"measured";"Multiple acyl CoA dehydrogenase deficiency";"exact_match"
34187;36933;"measured";"Musk ketone";"exact_match"
34188;36934;"measured";"Musk xylene";"exact_match"
34189;37195;"measured";"Myclobutanil hydroxide";"exact_match"
34190;36617;"measured";"N-(2-Carbamoyl-2-hydroxyethyl)valine";"exact_match"
34191;36618;"measured";"N-(2-Carbamoylethyl)valine";"exact_match"
34192;37208;"measured";"N-(cyanomethyl)-4-(trifluoromethyl)pyridine-3-carboxamide";"exact_match"
34193;36619;"measured";"N-Acetyl-S-(2-carbamoyl-2-hydroxyethyl)cysteine";"exact_match"
34194;36659;"measured";"N-Acetyl-S-(N-methylcarbamoyl)cysteine";"exact_match"
34195;36642;"measured";"N-Phenylacetamide";"exact_match"
34196;37214;"measured";"N-[(6-chloropyridin-3-yl)methyl]-N'-cyano-N-methylethanimidamide";"exact_match"
34197;36639;"measured";"N-acetyl 4,4'-methylenebis (2-chloroaniline)";"exact_match"
34198;36640;"measured";"N-acetyl-2-aminophenol";"exact_match"
34199;36641;"measured";"N-acetyl-4-aminophenol";"exact_match"
34200;36621;"measured";"N-acetyl-S-(2-carbamoyl-ethyl)-L-cysteine-sulfoxide";"exact_match"
34201;36620;"measured";"N-acetyl-S-(2-carbamoyl-ethyl)cysteine";"exact_match"
34202;36660;"measured";"N-hydroxymethyl-N-methylacetamide";"exact_match"
34203;36661;"measured";"N-methylacetamide";"exact_match"
34204;36662;"measured";"N-methylformamide";"exact_match"
34205;37349;"measured";"Naphthalene";"exact_match"
34206;36690;"measured";"Percentage Natural killer cells";"exact_match"
34207;36960;"measured";"Neosolaniol";"exact_match"
34208;36691;"measured";"Percentage Neutrophil segments";"exact_match"
34209;37351;"measured";"Phenanthrene-1,2,3,4-tetrol";"exact_match"
34210;36961;"measured";"Nivalenol";"exact_match"
34211;36825;"measured";"Number of micronuclei per 1000 binucleated cells";"exact_match"
34212;36826;"measured";"Number of scored cells in the micronucleus assay";"exact_match"
34213;37181;"measured";"O,p'-Dichlorodiphenyldichloroethylene";"exact_match"
34214;37182;"measured";"O,p'-dichlorodiphenyltrichloroethane";"exact_match"
34215;36962;"measured";"Ochratoxin A Free";"close_match"
34216;36962;"measured";"Ochratoxin A Total (free + conjugated)";"close_match"
34217;36963;"measured";"Ochratoxin-alpha";"exact_match"
34218;36777;"measured";"Octabromotrimethylphenylindane";"exact_match"
34219;36727;"measured";"Octachlorodibenzodioxin";"exact_match"
34220;36821;"measured";"Octachlorodibenzofuran";"exact_match"
34221;37411;"measured";"Octyl methoxycinnamate";"exact_match"
34222;37358;"measured";"Organic material";"exact_match"
34223;36643;"measured";"Ortho-Chloroaniline";"exact_match"
34224;36644;"measured";"Ortho-Fluoroaniline";"exact_match"
34225;36645;"measured";"Ortho-toluidine";"exact_match"
34226;37362;"measured";"Osmotic concentration of urine of the sample";"exact_match"
34227;37128;"measured";"Oxychlordane";"exact_match"
34228;36646;"measured";"P-aminophenol";"exact_match"
34229;36988;"measured";"P-hydroxybenzoic acid";"exact_match"
34230;37359;"measured";"PH in 1M KCl";"exact_match"
34231;36918;"measured";"Palladium";"exact_match"
34232;36647;"measured";"Para-Chloroaniline";"exact_match"
34233;36648;"measured";"Para-Fluoroaniline";"exact_match"
34234;36649;"measured";"Para-toluidine";"exact_match"
34235;37183;"measured";"Parathion-ethyl";"exact_match"
34236;37184;"measured";"Parathion-methyl";"exact_match"
34237;36964;"measured";"Patulin";"exact_match"
34238;37391;"measured";"Thyroid-stimulating hormone";"exact_match"
34239;36779;"measured";"Pentabromophenol";"exact_match"
34240;36780;"measured";"Pentabromotoluene";"exact_match"
34241;37185;"measured";"Pentachlorophenol";"exact_match"
34242;36987;"measured";"Pentylparaben";"exact_match"
34243;37367;"measured";"Percentage of DNA methylation at KISS CpG1";"exact_match"
34244;37368;"measured";"Percentage of DNA methylation at KISS CpG2";"exact_match"
34245;37369;"measured";"Percentage of DNA methylation at KISS CpG3";"exact_match"
34246;37370;"measured";"Percentage of DNA methylation at KISS CpG4";"exact_match"
34247;36781;"measured";"Perchloropentacyclodecane";"exact_match"
34248;37350;"measured";"Phenanthrene";"exact_match"
34249;37091;"measured";"Polychlorinated biphenyl 167";"exact_match"
34250;36880;"measured";"Transaminase ALT";"exact_match"
34251;36881;"measured";"Transaminase AST";"exact_match"
34252;36808;"measured";"Tri-n-butyl phosphate";"exact_match"
34253;36782;"measured";"Polybrominated diphenylether 100";"exact_match"
34254;36709;"measured";"Triclocarban (3-(4-Chlorophenyl)-1-(3,4-dichlorophenyl)urea)";"exact_match"
34255;36784;"measured";"Polybrominated diphenylether 138";"exact_match"
34256;36785;"measured";"Polybrominated diphenylether 15";"exact_match"
34257;36786;"measured";"Polybrominated diphenylether 153";"exact_match"
34258;36787;"measured";"Polybrominated diphenylether 154";"exact_match"
34259;36788;"measured";"Polybrominated diphenylether 17";"exact_match"
34260;36809;"measured";"Triphenyl phosphate";"exact_match"
34261;36790;"measured";"Polybrominated diphenylether 190";"exact_match"
34262;37291;"measured";"Tris(2-butoxyethyl) phosphate";"exact_match"
34263;36811;"measured";"Tris(chloroethyl) phosphate";"exact_match"
34264;36793;"measured";"Polybrominated diphenylether 28";"exact_match"
34265;36794;"measured";"Polybrominated diphenylether 33";"exact_match"
34266;36795;"measured";"Polybrominated diphenylether 47";"exact_match"
34267;36796;"measured";"Polybrominated diphenylether 66";"exact_match"
34268;36797;"measured";"Polybrominated diphenylether 71";"exact_match"
34269;36798;"measured";"Polybrominated diphenylether 75";"exact_match"
34270;36799;"measured";"Polybrominated diphenylether 77";"exact_match"
34271;36800;"measured";"Polybrominated diphenylether 85";"exact_match"
34272;36801;"measured";"Polybrominated diphenylether 99";"exact_match"
34273;37075;"measured";"Polychlorinated biphenyl 101";"exact_match"
34274;37076;"measured";"Polychlorinated biphenyl 105";"exact_match"
34275;37077;"measured";"Polychlorinated biphenyl 110";"exact_match"
34276;37078;"measured";"Polychlorinated biphenyl 114";"exact_match"
34277;37079;"measured";"Polychlorinated biphenyl 118";"exact_match"
34278;37080;"measured";"Polychlorinated biphenyl 123";"exact_match"
34279;37081;"measured";"Polychlorinated biphenyl 126";"exact_match"
34280;37082;"measured";"Polychlorinated biphenyl 128";"exact_match"
34281;37083;"measured";"Polychlorinated biphenyl 138";"exact_match"
34282;37084;"measured";"Polychlorinated biphenyl 146";"exact_match"
34283;37085;"measured";"Polychlorinated biphenyl 149";"exact_match"
34284;37086;"measured";"Polychlorinated biphenyl 151";"exact_match"
34285;37087;"measured";"Polychlorinated biphenyl 153";"exact_match"
34286;37088;"measured";"Polychlorinated biphenyl 156";"exact_match"
34287;37089;"measured";"Polychlorinated biphenyl 157";"exact_match"
34288;37090;"measured";"Polychlorinated biphenyl 158";"exact_match"
34289;36737;"measured";"Retroelement LINE L1 copy number variation normalized values to RPLP0 gene";"exact_match"
34290;37092;"measured";"Polychlorinated biphenyl 169";"exact_match"
34291;37093;"measured";"Polychlorinated biphenyl 170";"exact_match"
34292;37094;"measured";"Polychlorinated biphenyl 171";"exact_match"
34293;37095;"measured";"Polychlorinated biphenyl 172";"exact_match"
34294;37096;"measured";"Polychlorinated biphenyl 174";"exact_match"
34295;37097;"measured";"Polychlorinated biphenyl 177";"exact_match"
34296;37098;"measured";"Polychlorinated biphenyl 178";"exact_match"
34297;37099;"measured";"Polychlorinated biphenyl 18";"exact_match"
34298;37100;"measured";"Polychlorinated biphenyl 180";"exact_match"
34299;37101;"measured";"Polychlorinated biphenyl 183";"exact_match"
34300;37102;"measured";"Polychlorinated biphenyl 187";"exact_match"
34301;37103;"measured";"Polychlorinated biphenyl 189";"exact_match"
34302;37104;"measured";"Polychlorinated biphenyl 194";"exact_match"
34303;37105;"measured";"Polychlorinated biphenyl 195";"exact_match"
34304;37106;"measured";"Polychlorinated biphenyl 196";"exact_match"
34305;37107;"measured";"Polychlorinated biphenyl 199";"exact_match"
34306;36968;"measured";"T-2 Toxin";"exact_match"
34307;37109;"measured";"Polychlorinated biphenyl 203";"exact_match"
34308;37110;"measured";"Polychlorinated biphenyl 206";"exact_match"
34309;37111;"measured";"Polychlorinated biphenyl 209";"exact_match"
34310;37112;"measured";"Polychlorinated biphenyl 28";"exact_match"
34311;37113;"measured";"Polychlorinated biphenyl 44";"exact_match"
34312;37114;"measured";"Polychlorinated biphenyl 49";"exact_match"
34313;37115;"measured";"Polychlorinated biphenyl 52";"exact_match"
34314;37116;"measured";"Polychlorinated biphenyl 66";"exact_match"
34315;37117;"measured";"Polychlorinated biphenyl 74";"exact_match"
34316;37118;"measured";"Polychlorinated biphenyl 77";"exact_match"
34317;37119;"measured";"Polychlorinated biphenyl 81";"exact_match"
34318;37120;"measured";"Polychlorinated biphenyl 87";"exact_match"
34319;37121;"measured";"Polychlorinated biphenyl 99";"exact_match"
34320;37383;"measured";"Progesterone";"exact_match"
34321;37225;"measured";"Propoxur";"exact_match"
34322;37216;"measured";"Propyl N-[3-(dimethylamino)propyl]carbamate";"exact_match"
34323;36989;"measured";"Propylparaben";"exact_match"
34324;36715;"measured";"Prostate Specific Antigen";"exact_match"
34325;37352;"measured";"Pyrene";"exact_match"
34326;36693;"measured";"Percentage Red Cell Distribution Width (Relative distribution width (degree of variation in the volume (MCV) of the red blood cells))";"exact_match"
34327;36712;"measured";"Relative telomere length (telomere/nuclear DNA) in blood";"exact_match"
34328;36694;"measured";"Reticulocytes";"exact_match"
34329;37187;"measured";"Trans-chlordane";"exact_match"
34330;37123;"measured";"Trans-nonachlor";"exact_match"
34331;36978;"measured";"β-zearalenol Total (free + conjugated)";"close_match"
34332;36965;"measured";"Roquefortine C";"exact_match"
34333;36663;"measured";"S-(acetamidomethyl) mercapturic acid";"exact_match"
34334;36695;"measured";"Segment kernels total";"exact_match"
34335;36920;"measured";"Selenium";"exact_match"
34336;37384;"measured";"Sex Hormone Binding Globulin";"exact_match"
34337;36854;"measured";"Simazine";"exact_match"
34338;36855;"measured";"Simazine mercapturate";"exact_match"
34339;37363;"measured";"Specific gravity";"exact_match"
34340;37196;"measured";"Spirotetramat enol";"exact_match"
34341;36966;"measured";"Sterigmatocystin";"exact_match"
34342;36921;"measured";"Strontium";"exact_match"
34343;36802;"measured";"Syn-dechlorane plus";"exact_match"
34344;36696;"measured";"Percentage T cells";"exact_match"
34345;37419;"measured";"T,t-muconic acid";"exact_match"
34346;36870;"measured";"Tumor necrosis factor alfa";"exact_match"
34347;36967;"measured";"T-2 tetraol toxin";"exact_match"
34348;36969;"measured";"T-2 triol toxin";"exact_match"
34349;37186;"measured";"Tebuconazole-OH (hydroxytebuconazole)";"exact_match"
34350;36922;"measured";"Tellurium";"exact_match"
34351;36713;"measured";"Telomere Length (TEL) copy number variations normalized values to RPLP0 gene";"exact_match"
34352;37385;"measured";"Testosterone";"exact_match"
34353;36803;"measured";"Tetrabromobisphenol A";"exact_match"
34354;36804;"measured";"Tetrabromobisphenol A bis(2,3-dibromopropyl ether)";"exact_match"
34355;36805;"measured";"Tetrabromoethylcyclohexane";"exact_match"
34356;36923;"measured";"Thallium";"exact_match"
34357;36924;"measured";"Thorium";"exact_match"
34358;36697;"measured";"Total Thrombocytes";"exact_match"
34359;36970;"measured";"Zearalanone";"exact_match"
34360;36925;"measured";"Tin";"exact_match"
34361;36926;"measured";"Titanium";"exact_match"
34362;36935;"measured";"Tonalide";"exact_match"
34363;36806;"measured";"Total Hexabromocyclododecane";"exact_match"
34364;37122;"measured";"Total dioxin-like compounds";"exact_match"
34365;37360;"measured";"Total organic carbon";"exact_match"
34366;37392;"measured";"Total thyroxine";"exact_match"
34367;37393;"measured";"Total triiodothyronine";"exact_match"
34368;37232;"measured";"Trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylic acid";"exact_match"
34369;36977;"measured";"β-zearalanol";"exact_match"
34370;36978;"measured";"β-zearalenol Free";"close_match"
34371;37415;"measured";"Vitamin D";"exact_match"
34372;36979;"measured";"β-zearalenol-glucuronide";"exact_match"
34373;36807;"measured";"Tricresyl phosphate";"exact_match"
34374;37188;"measured";"Tributyltin";"exact_match"
34375;36928;"measured";"Tungsten";"exact_match"
34376;36710;"measured";"Triclosan";"exact_match"
34377;37412;"measured";"Vitamin A";"exact_match"
34378;37197;"measured";"Trifloxystrobin acid";"exact_match"
34379;36707;"measured";"Triglycerides";"exact_match"
34380;37189;"measured";"Trioctyltin";"exact_match"
34381;36927;"measured";"Trivalent chromium";"exact_match"
34382;36810;"measured";"Tris(2,3-dibromopropyl) phosphate";"exact_match"
34383;37414;"measured";"Vitamin B12";"exact_match"
34384;36971;"measured";"Free Zearalenone";"close_match"
34385;36929;"measured";"Uranium";"exact_match"
34386;37364;"measured";"Urine density of the sample";"exact_match"
34387;36716;"measured";"Tumor suppressor p53";"exact_match"
34388;37366;"measured";"Urine volume";"exact_match"
34389;36930;"measured";"Vanadium";"exact_match"
34390;36975;"measured";"α-zearalenol Total (free + conjugated)";"close_match"
34391;37365;"measured";"Urine void volume per 24h";"exact_match"
34392;36971;"measured";"Total (free + conjugated) Zearalenone";"close_match"
34393;36974;"measured";"α-zearalanol";"exact_match"
34394;37416;"measured";"Vitamin E";"exact_match"
34395;37413;"measured";"Vitamin B";"exact_match"
34396;36931;"measured";"Zinc";"exact_match"
34397;36972;"measured";"Zearalenone-14-glucuronide";"exact_match"
34398;36973;"measured";"Zearalenone-14-sulphate";"exact_match"
34399;36976;"measured";"α-zearalenol-glucuronide";"exact_match"
34400;36975;"measured";"α-zearalenol Free";"close_match"
34401;36671;"derived formula";"Total (cytotox.) T cells";"group_contains"
34401;36683;"derived formula";"Total (cytotox.) T cells";"group_contains"
34401;36684;"derived formula";"Total (cytotox.) T cells";"group_contains"
34402;36691;"derived formula";"Total Neutrophil segments";"group_contains"
34402;36683;"derived formula";"Total Neutrophil segments";"group_contains"
34403;36683;"derived formula";"Total (helper) T cells";"group_contains"
34403;36672;"derived formula";"Total (helper) T cells";"group_contains"
34403;36684;"derived formula";"Total (helper) T cells";"group_contains"
34404;36684;"derived formula";"Total T cells";"group_contains"
34404;36696;"derived formula";"Total T cells";"group_contains"
34404;36683;"derived formula";"Total T cells";"group_contains"
34405;36683;"derived formula";"Total Eosinophils";"group_contains"
34405;36674;"derived formula";"Total Eosinophils";"group_contains"
34406;36673;"derived formula";"Total Basophils";"group_contains"
34406;36683;"derived formula";"Total Basophils";"group_contains"
34407;36683;"derived formula";"Total Lymphocytes";"group_contains"
34407;36684;"derived formula";"Total Lymphocytes";"group_contains"
34408;36683;"derived formula";"Total Monocytes";"group_contains"
34408;36688;"derived formula";"Total Monocytes";"group_contains"
